loan_id,origination_date,principal_amount,interest_rate,term_months,risk_grade,purpose,state,monthly_income
L03254,2024-08-27,500000,17.67,24,C,consumer_durable,Karnataka,75000
L03255,2024-09-17,750000,16.44,12,C,personal,Kerala,35000
L03256,2024-03-23,50000,13.78,12,B,personal,Telangana,150000
L03257,2024-08-12,1000000,20.15,24,D,vehicle,Karnataka,75000
L03258,2024-02-26,200000,10.84,24,A,personal,Andhra Pradesh,100000
L03259,2024-01-25,500000,20.54,12,D,business,Kerala,25000
L03260,2024-12-10,150000,11.2,36,A,education,Gujarat,100000
L03261,2024-04-22,750000,11.81,12,A,vehicle,Andhra Pradesh,50000
L03262,2024-03-05,200000,26.21,36,E,business,Karnataka,75000
L03263,2024-12-24,100000,21.67,24,D,business,Rajasthan,25000
L03264,2024-07-06,300000,17.66,12,C,vehicle,Telangana,75000
L03265,2024-07-08,100000,21.39,36,D,business,Delhi,25000
L03266,2024-02-11,300000,20.64,48,D,vehicle,Maharashtra,100000
L03267,2024-09-22,1000000,11.2,36,A,education,Maharashtra,150000
L03268,2024-10-18,300000,16.72,48,C,vehicle,Delhi,150000
L03269,2024-08-16,150000,11.41,24,A,business,Karnataka,75000
L03270,2024-04-07,100000,13.13,48,B,vehicle,West Bengal,75000
L03271,2024-11-08,150000,10.24,36,A,personal,Tamil Nadu,50000
L03272,2024-12-28,150000,11.29,36,A,personal,Kerala,100000
L03273,2024-01-14,200000,21.62,24,D,vehicle,Telangana,75000
L03274,2024-09-04,50000,13.19,36,B,business,Delhi,35000
L03275,2024-11-01,300000,10.31,24,A,business,Telangana,50000
L03276,2024-06-23,300000,10.88,12,A,personal,Rajasthan,75000
L03277,2024-05-01,500000,16.83,36,C,personal,Delhi,75000
L03278,2024-08-02,100000,14.79,36,B,business,Tamil Nadu,50000
L03279,2024-10-02,100000,21.37,24,D,consumer_durable,Karnataka,150000
L03280,2024-04-11,100000,20.05,48,D,business,Kerala,50000
L03281,2024-03-08,150000,10.07,48,A,consumer_durable,West Bengal,75000
L03282,2024-03-19,750000,17.2,36,C,vehicle,Telangana,100000
L03283,2024-02-21,300000,13.19,24,B,education,Maharashtra,100000
L03284,2024-11-21,300000,16.25,24,C,business,Maharashtra,75000
L03285,2024-04-09,150000,14.02,48,B,vehicle,Telangana,50000
L03286,2024-05-07,200000,17.9,48,C,business,Karnataka,150000
L03287,2024-05-24,750000,14.81,12,B,education,West Bengal,50000
L03288,2024-12-18,150000,20.57,24,D,consumer_durable,Kerala,35000
L03289,2024-05-07,500000,13.04,36,B,personal,Kerala,50000
L03290,2024-08-27,500000,11.22,12,A,vehicle,Kerala,75000
L03291,2024-04-11,750000,20.57,12,D,consumer_durable,West Bengal,50000
L03292,2024-09-17,1000000,10.25,24,A,personal,Maharashtra,100000
L03293,2024-09-17,500000,16.55,48,C,vehicle,Delhi,50000
L03294,2024-09-14,750000,17.33,48,C,consumer_durable,Kerala,100000
L03295,2024-07-23,300000,16.91,12,C,consumer_durable,Maharashtra,75000
L03296,2024-10-15,100000,17.69,12,C,personal,Maharashtra,35000
L03297,2024-12-15,300000,17.59,12,C,business,West Bengal,75000
L03298,2024-06-01,750000,20.86,36,D,personal,Rajasthan,150000
L03299,2024-07-16,50000,14.37,36,B,business,Kerala,150000
L03300,2024-04-12,200000,16.57,48,C,education,Rajasthan,50000
L03301,2024-01-21,300000,10.65,36,A,consumer_durable,West Bengal,150000
L03302,2024-05-02,200000,13.97,24,B,business,Tamil Nadu,100000
L03303,2024-09-19,1000000,14.66,24,B,business,Andhra Pradesh,25000
L03304,2024-06-02,50000,14.69,24,B,education,Gujarat,150000
L03305,2024-07-28,750000,26.49,36,E,education,Karnataka,150000
L03306,2024-05-19,200000,14.03,24,B,consumer_durable,Rajasthan,25000
L03307,2024-06-08,200000,16.65,12,C,personal,Maharashtra,25000
L03308,2024-10-13,150000,20.88,36,D,personal,Kerala,150000
L03309,2024-09-28,300000,11.29,36,A,vehicle,Andhra Pradesh,75000
L03310,2024-01-07,750000,14.52,48,B,business,West Bengal,35000
L03311,2024-04-09,200000,11.49,36,A,business,Telangana,150000
L03312,2024-10-13,750000,17.02,24,C,vehicle,Karnataka,100000
L03313,2024-06-15,150000,10.39,48,A,personal,Andhra Pradesh,150000
L03314,2024-04-27,50000,20.9,12,D,consumer_durable,Delhi,50000
L03315,2024-07-06,1000000,20.92,48,D,vehicle,West Bengal,35000
L03316,2024-12-02,1000000,26.08,48,E,consumer_durable,Delhi,75000
L03317,2024-11-10,500000,26.23,24,E,business,Rajasthan,150000
L03318,2024-08-24,500000,14.7,48,B,business,Maharashtra,35000
L03319,2024-08-10,1000000,13.84,12,B,business,Tamil Nadu,25000
L03320,2024-06-03,1000000,25.84,36,E,education,Andhra Pradesh,50000
L03321,2024-08-25,100000,10.15,24,A,vehicle,Maharashtra,100000
L03322,2024-01-19,50000,17.29,36,C,personal,West Bengal,50000
L03323,2024-05-24,150000,13.48,36,B,business,Telangana,100000
L03324,2024-07-12,500000,26.31,24,E,business,Tamil Nadu,35000
L03325,2024-07-02,150000,21.88,12,D,personal,Delhi,75000
L03326,2024-12-08,100000,10.14,36,A,education,Gujarat,75000
L03327,2024-02-03,750000,11.67,12,A,business,Rajasthan,35000
L03328,2024-05-13,1000000,17.58,48,C,personal,Delhi,150000
L03329,2024-02-17,1000000,13.85,48,B,education,Andhra Pradesh,150000
L03330,2024-07-13,1000000,11.47,48,A,education,Tamil Nadu,150000
L03331,2024-06-13,500000,17.42,36,C,education,Kerala,50000
L03332,2024-03-23,100000,10.55,24,A,vehicle,Maharashtra,150000
L03333,2024-05-28,150000,10.99,12,A,business,Delhi,75000
L03334,2024-03-03,750000,16.35,36,C,personal,Gujarat,25000
L03335,2024-07-02,100000,11.06,36,A,consumer_durable,Delhi,75000
L03336,2024-02-09,200000,21.1,48,D,education,Gujarat,35000
L03337,2024-03-01,300000,11.73,24,A,business,Kerala,50000
L03338,2024-12-28,50000,11.86,24,A,vehicle,Rajasthan,75000
L03339,2024-09-24,500000,17.98,48,C,consumer_durable,Delhi,75000
L03340,2024-04-12,100000,13.41,12,B,education,Telangana,25000
L03341,2024-07-25,500000,10.39,36,A,education,Karnataka,50000
L03342,2024-12-04,500000,11.28,48,A,education,Kerala,50000
L03343,2024-09-10,50000,14.62,12,B,vehicle,Rajasthan,75000
L03344,2024-06-25,100000,13.75,24,B,vehicle,Rajasthan,35000
L03345,2024-05-18,100000,26.18,12,E,education,Maharashtra,150000
L03346,2024-02-27,200000,11.92,36,A,consumer_durable,Telangana,50000
L03347,2024-03-04,150000,10.62,36,A,education,Andhra Pradesh,150000
L03348,2024-12-04,50000,21.68,24,D,personal,Rajasthan,50000
L03349,2024-02-10,200000,10.59,48,A,personal,Telangana,35000
L03350,2024-01-03,500000,10.72,36,A,vehicle,Maharashtra,35000
L03351,2024-08-15,300000,10.59,12,A,personal,Maharashtra,100000
L03352,2024-09-10,750000,25.72,36,E,business,Andhra Pradesh,75000
L03353,2024-05-11,750000,16.47,36,C,personal,Rajasthan,150000
L03354,2024-10-28,100000,25.28,36,E,business,Tamil Nadu,25000
L03355,2024-12-26,100000,14.87,12,B,personal,West Bengal,25000
L03356,2024-07-23,750000,21.96,12,D,personal,Maharashtra,150000
L03357,2024-05-05,150000,16.32,12,C,consumer_durable,Rajasthan,35000
L03358,2024-02-21,150000,13.3,48,B,business,West Bengal,35000
L03359,2024-10-25,750000,17.67,48,C,vehicle,Maharashtra,100000
L03360,2024-12-03,300000,10.99,12,A,personal,Gujarat,100000
L03361,2024-03-18,500000,10.98,48,A,personal,Telangana,35000
L03362,2024-11-15,50000,11.92,36,A,education,Gujarat,100000
L03363,2024-04-18,150000,13.51,48,B,personal,Tamil Nadu,100000
L03364,2024-12-26,300000,13.67,12,B,business,Rajasthan,150000
L03365,2024-09-13,150000,11.83,12,A,consumer_durable,Maharashtra,50000
L03366,2024-03-09,150000,14.58,12,B,consumer_durable,Gujarat,50000
L03367,2024-07-23,300000,20.9,36,D,personal,Kerala,25000
L03368,2024-12-19,100000,11.27,36,A,consumer_durable,West Bengal,150000
L03369,2024-07-11,50000,10.19,36,A,consumer_durable,Tamil Nadu,35000
L03370,2024-09-15,1000000,14.06,48,B,business,West Bengal,150000
L03371,2024-07-22,200000,25.15,12,E,consumer_durable,Tamil Nadu,35000
L03372,2024-02-26,50000,21.77,24,D,education,West Bengal,25000
L03373,2024-05-22,1000000,21.66,48,D,personal,Kerala,100000
L03374,2024-02-25,50000,10.41,36,A,education,Kerala,50000
L03375,2024-10-10,150000,17.9,36,C,personal,Kerala,150000
L03376,2024-10-24,300000,16.92,12,C,business,Telangana,50000
L03377,2024-02-24,200000,14.18,48,B,consumer_durable,Telangana,150000
L03378,2024-03-22,500000,11.46,48,A,consumer_durable,Maharashtra,100000
L03379,2024-09-24,750000,11.63,48,A,business,West Bengal,150000
L03380,2024-11-22,150000,16.74,24,C,vehicle,Rajasthan,35000
L03381,2024-02-17,50000,17.52,24,C,vehicle,Telangana,50000
L03382,2024-09-11,750000,11.8,48,A,education,Delhi,150000
L03383,2024-07-21,750000,25.97,48,E,education,Maharashtra,100000
L03384,2024-09-08,300000,25.65,48,E,business,Delhi,100000
L03385,2024-02-08,1000000,13.67,36,B,vehicle,Karnataka,75000
L03386,2024-12-11,500000,14.37,24,B,education,Kerala,75000
L03387,2024-02-22,1000000,11.93,12,A,business,Rajasthan,75000
L03388,2024-06-25,150000,16.86,12,C,personal,Kerala,100000
L03389,2024-05-20,300000,13.67,48,B,business,Gujarat,25000
L03390,2024-02-20,750000,16.62,48,C,consumer_durable,Rajasthan,100000
L03391,2024-01-19,50000,14.83,24,B,business,Rajasthan,35000
L03392,2024-04-27,100000,10.79,12,A,personal,Gujarat,100000
L03393,2024-05-05,150000,13.35,24,B,education,Delhi,100000
L03394,2024-11-20,200000,16.61,24,C,consumer_durable,West Bengal,75000
L03395,2024-12-02,300000,13.87,12,B,education,Maharashtra,50000
L03396,2024-05-18,200000,10.39,12,A,personal,Gujarat,35000
L03397,2024-09-13,200000,13.75,48,B,consumer_durable,Karnataka,50000
L03398,2024-01-12,300000,13.83,24,B,education,Tamil Nadu,75000
L03399,2024-05-24,750000,10.97,48,A,vehicle,Andhra Pradesh,35000
L03400,2024-07-23,500000,11.5,36,A,education,Kerala,25000
L03401,2024-06-14,150000,11.42,48,A,vehicle,Rajasthan,50000
L03402,2024-06-11,150000,17.96,24,C,education,Telangana,25000
L03403,2024-06-18,1000000,16.68,24,C,personal,Tamil Nadu,75000
L03404,2024-10-12,300000,10.44,48,A,consumer_durable,Rajasthan,50000
L03405,2024-09-20,750000,10.01,12,A,consumer_durable,Gujarat,25000
L03406,2024-02-15,100000,17.21,48,C,business,Gujarat,25000
L03407,2024-05-20,300000,10.6,24,A,business,Telangana,150000
L03408,2024-03-17,300000,11.24,24,A,education,Gujarat,150000
L03409,2024-07-12,300000,13.88,48,B,business,Kerala,25000
L03410,2024-12-20,500000,13.65,36,B,vehicle,Delhi,35000
L03411,2024-11-16,750000,26.07,12,E,business,West Bengal,100000
L03412,2024-10-09,150000,11.45,12,A,consumer_durable,West Bengal,150000
L03413,2024-06-19,100000,10.69,48,A,consumer_durable,Karnataka,25000
L03414,2024-06-21,100000,16.25,36,C,consumer_durable,Andhra Pradesh,35000
L03415,2024-02-27,300000,16.48,36,C,education,Andhra Pradesh,35000
L03416,2024-09-11,500000,10.94,48,A,business,Karnataka,35000
L03417,2024-07-18,1000000,13.62,36,B,business,Andhra Pradesh,35000
L03418,2024-03-18,500000,16.3,36,C,business,Gujarat,100000
L03419,2024-10-10,500000,10.97,48,A,business,Rajasthan,25000
L03420,2024-09-25,750000,16.09,36,C,personal,Telangana,75000
L03421,2024-11-26,200000,11.48,36,A,consumer_durable,Maharashtra,50000
L03422,2024-10-15,100000,10.5,12,A,business,Andhra Pradesh,150000
L03423,2024-02-18,200000,17.95,36,C,business,Kerala,50000
L03424,2024-05-12,200000,26.0,48,E,personal,Karnataka,75000
L03425,2024-02-15,750000,10.2,36,A,education,Maharashtra,150000
L03426,2024-01-13,100000,20.88,48,D,education,Delhi,100000
L03427,2024-03-17,750000,11.4,36,A,business,Karnataka,75000
L03428,2024-06-19,150000,20.22,24,D,education,Kerala,75000
L03429,2024-04-26,200000,13.71,48,B,consumer_durable,Telangana,50000
L03430,2024-10-14,500000,21.41,12,D,consumer_durable,Maharashtra,75000
L03431,2024-02-07,200000,10.54,24,A,business,Karnataka,35000
L03432,2024-01-20,100000,16.54,48,C,business,Tamil Nadu,75000
L03433,2024-11-08,200000,16.86,36,C,consumer_durable,Kerala,75000
L03434,2024-05-17,100000,14.9,12,B,vehicle,Maharashtra,150000
L03435,2024-04-26,1000000,11.35,36,A,consumer_durable,Gujarat,100000
L03436,2024-09-06,750000,21.65,36,D,vehicle,West Bengal,35000
L03437,2024-05-23,1000000,21.62,12,D,vehicle,Rajasthan,100000
L03438,2024-03-22,100000,13.18,24,B,vehicle,Tamil Nadu,25000
L03439,2024-03-26,150000,10.64,48,A,personal,Karnataka,100000
L03440,2024-10-28,150000,14.69,36,B,consumer_durable,Gujarat,75000
L03441,2024-06-23,300000,25.76,24,E,vehicle,Gujarat,150000
L03442,2024-02-04,300000,20.57,12,D,education,Gujarat,25000
L03443,2024-01-22,1000000,10.38,36,A,vehicle,Maharashtra,35000
L03444,2024-04-15,100000,14.38,48,B,education,Delhi,25000
L03445,2024-02-09,300000,14.72,48,B,vehicle,Tamil Nadu,25000
L03446,2024-04-07,300000,26.32,24,E,business,Delhi,25000
L03447,2024-03-18,100000,20.37,24,D,consumer_durable,Maharashtra,35000
L03448,2024-07-10,1000000,11.76,48,A,consumer_durable,Maharashtra,150000
L03449,2024-08-14,750000,14.32,12,B,education,Telangana,75000
L03450,2024-07-21,500000,13.01,48,B,personal,West Bengal,35000
L03451,2024-05-18,1000000,25.29,48,E,education,Maharashtra,150000
L03452,2024-04-02,750000,11.63,24,A,vehicle,West Bengal,50000
L03453,2024-07-15,750000,16.51,36,C,personal,Kerala,100000
L03454,2024-11-25,50000,10.65,24,A,education,Maharashtra,75000
L03455,2024-10-02,300000,17.59,48,C,personal,Telangana,50000
L03456,2024-10-15,100000,11.41,12,A,personal,Rajasthan,25000
L03457,2024-02-07,500000,17.12,48,C,education,Tamil Nadu,100000
L03458,2024-03-04,50000,13.92,36,B,vehicle,Karnataka,100000
L03459,2024-06-06,750000,11.46,48,A,personal,Tamil Nadu,35000
L03460,2024-09-15,50000,11.1,36,A,business,Rajasthan,25000
L03461,2024-06-18,200000,10.4,24,A,education,Delhi,35000
L03462,2024-06-15,100000,16.01,24,C,business,Karnataka,75000
L03463,2024-04-25,300000,13.75,36,B,personal,Maharashtra,35000
L03464,2024-02-05,300000,16.09,24,C,vehicle,Karnataka,100000
L03465,2024-01-08,1000000,14.13,36,B,education,Andhra Pradesh,25000
L03466,2024-08-23,1000000,13.16,12,B,vehicle,Maharashtra,50000
L03467,2024-10-10,1000000,14.82,12,B,vehicle,Delhi,150000
L03468,2024-07-09,500000,13.19,24,B,education,Kerala,50000
L03469,2024-05-04,1000000,10.77,48,A,consumer_durable,Andhra Pradesh,75000
L03470,2024-01-13,750000,21.72,36,D,vehicle,Delhi,50000
L03471,2024-11-27,1000000,26.35,24,E,personal,Andhra Pradesh,35000
L03472,2024-10-26,200000,10.35,48,A,consumer_durable,Gujarat,75000
L03473,2024-06-04,300000,21.99,12,D,business,Rajasthan,50000
L03474,2024-12-28,50000,21.17,48,D,vehicle,Karnataka,100000
L03475,2024-06-28,500000,10.77,36,A,vehicle,Andhra Pradesh,25000
L03476,2024-12-10,500000,14.64,48,B,consumer_durable,Karnataka,25000
L03477,2024-10-16,1000000,11.91,48,A,business,Andhra Pradesh,50000
L03478,2024-08-05,500000,10.84,48,A,vehicle,Tamil Nadu,75000
L03479,2024-06-09,200000,16.59,12,C,vehicle,Kerala,25000
L03480,2024-07-17,300000,17.91,36,C,consumer_durable,Maharashtra,75000
L03481,2024-11-23,150000,14.84,48,B,personal,Telangana,100000
L03482,2024-08-02,750000,11.56,48,A,consumer_durable,Andhra Pradesh,75000
L03483,2024-11-07,1000000,16.08,48,C,vehicle,West Bengal,35000
L03484,2024-08-03,150000,14.76,12,B,personal,Andhra Pradesh,35000
L03485,2024-10-14,100000,25.26,24,E,vehicle,Maharashtra,75000
L03486,2024-03-08,150000,13.57,24,B,vehicle,Maharashtra,35000
L03487,2024-07-01,200000,10.5,48,A,personal,West Bengal,100000
L03488,2024-11-01,300000,26.42,48,E,education,Gujarat,150000
L03489,2024-07-11,500000,10.88,24,A,education,Delhi,25000
L03490,2024-12-27,500000,10.48,12,A,personal,West Bengal,50000
L03491,2024-08-25,500000,10.57,36,A,vehicle,Karnataka,25000
L03492,2024-06-12,50000,25.51,36,E,vehicle,Rajasthan,25000
L03493,2024-05-05,1000000,13.82,36,B,business,Maharashtra,75000
L03494,2024-11-15,750000,14.1,48,B,personal,Tamil Nadu,25000
L03495,2024-04-03,150000,10.34,48,A,personal,Karnataka,100000
L03496,2024-07-07,500000,26.12,24,E,education,Andhra Pradesh,100000
L03497,2024-09-16,1000000,13.32,24,B,personal,Delhi,35000
L03498,2024-03-19,500000,21.59,12,D,consumer_durable,Kerala,75000
L03499,2024-04-07,100000,13.85,24,B,education,Rajasthan,100000
L03500,2024-02-23,50000,10.04,12,A,vehicle,Rajasthan,75000
L03501,2024-01-05,100000,13.3,24,B,personal,Karnataka,150000
L03502,2024-05-03,500000,20.6,48,D,business,Rajasthan,75000
L03503,2024-05-13,100000,16.11,48,C,vehicle,Andhra Pradesh,50000
L03504,2024-06-06,50000,17.56,48,C,education,Andhra Pradesh,50000
L03505,2024-12-13,50000,10.46,12,A,consumer_durable,Rajasthan,50000
L03506,2024-10-12,200000,10.4,48,A,vehicle,Telangana,150000
L03507,2024-11-01,750000,14.07,48,B,personal,Karnataka,50000
L03508,2024-07-16,150000,13.46,12,B,business,Rajasthan,50000
L03509,2024-08-01,100000,14.24,12,B,business,Maharashtra,150000
L03510,2024-08-22,750000,10.99,24,A,personal,Kerala,35000
L03511,2024-09-05,150000,13.09,36,B,vehicle,Telangana,35000
L03512,2024-05-19,1000000,17.68,24,C,consumer_durable,Kerala,50000
L03513,2024-11-12,100000,13.69,36,B,personal,Karnataka,75000
L03514,2024-10-06,1000000,20.17,12,D,consumer_durable,Gujarat,75000
L03515,2024-05-06,100000,14.99,36,B,education,Andhra Pradesh,35000
L03516,2024-06-20,150000,16.77,12,C,education,Rajasthan,35000
L03517,2024-10-26,150000,16.6,48,C,consumer_durable,Telangana,150000
L03518,2024-05-10,1000000,13.96,24,B,business,Telangana,150000
L03519,2024-08-17,300000,21.25,48,D,vehicle,Kerala,75000
L03520,2024-07-25,100000,13.68,36,B,vehicle,Rajasthan,150000
L03521,2024-10-02,150000,17.23,24,C,business,Rajasthan,150000
L03522,2024-08-19,300000,10.25,48,A,personal,Maharashtra,150000
L03523,2024-02-14,300000,10.02,36,A,consumer_durable,Telangana,75000
L03524,2024-07-13,300000,14.76,24,B,vehicle,Gujarat,50000
L03525,2024-10-08,50000,16.44,12,C,education,Karnataka,150000
L03526,2024-11-11,50000,26.82,24,E,consumer_durable,Telangana,25000
L03527,2024-03-27,100000,26.5,24,E,consumer_durable,Delhi,25000
L03528,2024-01-01,500000,10.84,12,A,education,Delhi,35000
L03529,2024-06-20,200000,20.43,36,D,consumer_durable,Delhi,35000
L03530,2024-11-25,200000,11.67,36,A,education,West Bengal,150000
L03531,2024-02-12,1000000,14.58,24,B,education,Maharashtra,35000
L03532,2024-08-24,150000,11.48,24,A,consumer_durable,Gujarat,25000
L03533,2024-10-01,200000,10.29,12,A,personal,West Bengal,50000
L03534,2024-11-10,750000,20.14,36,D,vehicle,Andhra Pradesh,100000
L03535,2024-11-02,500000,13.64,36,B,vehicle,Telangana,25000
L03536,2024-12-23,1000000,14.2,12,B,consumer_durable,Andhra Pradesh,50000
L03537,2024-04-20,300000,21.89,24,D,business,Telangana,150000
L03538,2024-04-24,50000,13.55,24,B,business,Tamil Nadu,100000
L03539,2024-04-08,200000,13.67,12,B,vehicle,Telangana,25000
L03540,2024-04-21,200000,25.55,24,E,personal,Tamil Nadu,35000
L03541,2024-03-10,100000,14.69,48,B,business,Maharashtra,150000
L03542,2024-08-06,500000,13.38,12,B,vehicle,Telangana,50000
L03543,2024-03-08,100000,10.8,24,A,business,Karnataka,25000
L03544,2024-06-11,100000,13.73,48,B,personal,Kerala,50000
L03545,2024-03-21,50000,16.55,36,C,business,West Bengal,50000
L03546,2024-06-28,150000,10.74,12,A,vehicle,Gujarat,35000
L03547,2024-09-03,50000,14.88,12,B,vehicle,Gujarat,25000
L03548,2024-05-20,200000,14.46,36,B,personal,Kerala,150000
L03549,2024-08-28,100000,20.67,36,D,business,Andhra Pradesh,25000
L03550,2024-04-06,750000,20.86,24,D,business,West Bengal,35000
L03551,2024-07-05,750000,10.24,12,A,education,Gujarat,150000
L03552,2024-01-15,500000,13.26,48,B,personal,Gujarat,25000
L03553,2024-09-22,50000,10.63,48,A,education,Gujarat,150000
L03554,2024-02-10,1000000,16.92,24,C,vehicle,West Bengal,25000
L03555,2024-10-02,50000,21.49,12,D,personal,Karnataka,50000
L03556,2024-01-24,750000,17.47,24,C,education,Tamil Nadu,75000
L03557,2024-04-02,100000,21.08,36,D,consumer_durable,Karnataka,75000
L03558,2024-09-16,100000,25.82,36,E,personal,Rajasthan,150000
L03559,2024-01-12,750000,14.86,12,B,education,West Bengal,50000
L03560,2024-03-17,150000,25.76,12,E,personal,Andhra Pradesh,35000
L03561,2024-12-21,150000,17.65,12,C,business,Andhra Pradesh,35000
L03562,2024-07-10,1000000,16.42,12,C,consumer_durable,Rajasthan,35000
L03563,2024-04-02,50000,17.92,48,C,education,Andhra Pradesh,100000
L03564,2024-05-12,500000,16.21,36,C,education,Rajasthan,35000
L03565,2024-08-09,100000,13.52,12,B,consumer_durable,West Bengal,100000
L03566,2024-02-28,750000,13.9,36,B,consumer_durable,Karnataka,25000
