loan_id,report_month,dpd,outstanding_balance,emi_amount,status,recovery_amount
L02866,2025-10,28,529255,23333,dpd_1_30,0
L02866,2025-11,39,520370,23333,dpd_31_60,0
L02866,2025-12,0,497037,23333,current,0
L02867,2025-01,0,195333,4667,current,0
L02867,2025-02,0,190666,4667,current,0
L02867,2025-03,0,185999,4667,current,0
L02867,2025-04,18,184028,4667,dpd_1_30,0
L02867,2025-05,48,182041,4667,dpd_31_60,0
L02867,2025-06,42,181979,4667,dpd_31_60,0
L02867,2025-07,78,181839,4667,dpd_61_90,0
L02867,2025-08,163,180418,4667,dpd_90_plus,0
L02867,2025-09,124,179020,4667,dpd_90_plus,0
L02867,2025-10,171,178001,4667,dpd_90_plus,0
L02867,2025-11,114,175910,4667,dpd_90_plus,0
L02867,2025-12,999,175910,4667,charged_off,0
L02868,2025-01,0,181333,18667,current,0
L02868,2025-02,0,162666,18667,current,0
L02868,2025-03,0,143999,18667,current,0
L02868,2025-04,0,125332,18667,current,0
L02868,2025-05,0,106665,18667,current,0
L02868,2025-06,0,87998,18667,current,0
L02868,2025-07,0,69331,18667,current,0
L02868,2025-08,0,50664,18667,current,0
L02868,2025-09,0,31997,18667,current,0
L02868,2025-10,0,13330,18667,current,0
L02868,2025-11,0,0,18667,current,0
L02868,2025-12,0,0,18667,current,0
L02869,2025-01,0,96889,3111,current,0
L02869,2025-02,0,93778,3111,current,0
L02869,2025-03,0,90667,3111,current,0
L02869,2025-04,0,87556,3111,current,0
L02869,2025-05,0,84445,3111,current,0
L02869,2025-06,0,81334,3111,current,0
L02869,2025-07,14,80149,3111,dpd_1_30,0
L02869,2025-08,27,79869,3111,dpd_1_30,0
L02869,2025-09,50,78336,3111,dpd_31_60,0
L02869,2025-10,66,77548,3111,dpd_61_90,0
L02869,2025-11,0,74437,3111,current,0
L02869,2025-12,0,71326,3111,current,0
L02870,2025-01,0,48833,1167,current,0
L02870,2025-02,0,47666,1167,current,0
L02870,2025-03,0,46499,1167,current,0
L02870,2025-04,0,45332,1167,current,0
L02870,2025-05,0,44165,1167,current,0
L02870,2025-06,0,42998,1167,current,0
L02870,2025-07,0,41831,1167,current,0
L02870,2025-08,0,40664,1167,current,0
L02870,2025-09,0,39497,1167,current,0
L02870,2025-10,0,38330,1167,current,0
L02870,2025-11,0,37163,1167,current,0
L02870,2025-12,0,35996,1167,current,0
L02871,2025-01,14,298364,14000,dpd_1_30,0
L02871,2025-02,0,284364,14000,current,0
L02871,2025-03,15,282477,14000,dpd_1_30,0
L02871,2025-04,34,281702,14000,dpd_31_60,0
L02871,2025-05,20,281559,14000,dpd_1_30,0
L02871,2025-06,0,267559,14000,current,0
L02871,2025-07,0,253559,14000,current,0
L02871,2025-08,0,239559,14000,current,0
L02871,2025-09,0,225559,14000,current,0
L02871,2025-10,10,219365,14000,dpd_1_30,0
L02871,2025-11,0,205365,14000,current,0
L02871,2025-12,0,191365,14000,current,0
L02872,2025-01,0,953333,46667,current,0
L02872,2025-02,0,906666,46667,current,0
L02872,2025-03,0,859999,46667,current,0
L02872,2025-04,0,813332,46667,current,0
L02872,2025-05,0,766665,46667,current,0
L02872,2025-06,0,719998,46667,current,0
L02872,2025-07,0,673331,46667,current,0
L02872,2025-08,0,626664,46667,current,0
L02872,2025-09,20,612152,46667,dpd_1_30,0
L02872,2025-10,5,589608,46667,dpd_1_30,0
L02872,2025-11,16,574209,46667,dpd_1_30,0
L02872,2025-12,45,571510,46667,dpd_31_60,0
L02873,2025-01,0,968889,31111,current,0
L02873,2025-02,0,937778,31111,current,0
L02873,2025-03,0,906667,31111,current,0
L02873,2025-04,0,875556,31111,current,0
L02873,2025-05,0,844445,31111,current,0
L02873,2025-06,0,813334,31111,current,0
L02873,2025-07,0,782223,31111,current,0
L02873,2025-08,0,751112,31111,current,0
L02873,2025-09,0,720001,31111,current,0
L02873,2025-10,0,688890,31111,current,0
L02873,2025-11,0,657779,31111,current,0
L02873,2025-12,0,626668,31111,current,0
L02874,2025-01,0,96889,3111,current,0
L02874,2025-02,4,96211,3111,dpd_1_30,0
L02874,2025-03,3,95352,3111,dpd_1_30,0
L02874,2025-04,54,94613,3111,dpd_31_60,0
L02874,2025-05,0,91502,3111,current,0
L02874,2025-06,0,88391,3111,current,0
L02874,2025-07,0,85280,3111,current,0
L02874,2025-08,20,84185,3111,dpd_1_30,0
L02874,2025-09,6,83339,3111,dpd_1_30,0
L02874,2025-10,43,83318,3111,dpd_31_60,0
L02874,2025-11,21,82871,3111,dpd_1_30,0
L02874,2025-12,0,79760,3111,current,0
L02875,2025-01,0,293000,7000,current,0
L02875,2025-02,0,286000,7000,current,0
L02875,2025-03,0,279000,7000,current,0
L02875,2025-04,0,272000,7000,current,0
L02875,2025-05,0,265000,7000,current,0
L02875,2025-06,0,258000,7000,current,0
L02875,2025-07,0,251000,7000,current,0
L02875,2025-08,0,244000,7000,current,0
L02875,2025-09,0,237000,7000,current,0
L02875,2025-10,0,230000,7000,current,0
L02875,2025-11,0,223000,7000,current,0
L02875,2025-12,0,216000,7000,current,0
L02876,2025-01,0,715000,35000,current,0
L02876,2025-02,0,680000,35000,current,0
L02876,2025-03,0,645000,35000,current,0
L02876,2025-04,0,610000,35000,current,0
L02876,2025-05,0,575000,35000,current,0
L02876,2025-06,0,540000,35000,current,0
L02876,2025-07,0,505000,35000,current,0
L02876,2025-08,0,470000,35000,current,0
L02876,2025-09,0,435000,35000,current,0
L02876,2025-10,0,400000,35000,current,0
L02876,2025-11,0,365000,35000,current,0
L02876,2025-12,0,330000,35000,current,0
L02877,2025-01,0,680000,70000,current,0
L02877,2025-02,0,610000,70000,current,0
L02877,2025-03,0,540000,70000,current,0
L02877,2025-04,0,470000,70000,current,0
L02877,2025-05,0,400000,70000,current,0
L02877,2025-06,0,330000,70000,current,0
L02877,2025-07,0,260000,70000,current,0
L02877,2025-08,0,190000,70000,current,0
L02877,2025-09,17,179307,70000,dpd_1_30,0
L02877,2025-10,0,109307,70000,current,0
L02877,2025-11,0,39307,70000,current,0
L02877,2025-12,0,0,70000,current,0
L02878,2025-01,0,726667,23333,current,0
L02878,2025-02,0,703334,23333,current,0
L02878,2025-03,0,680001,23333,current,0
L02878,2025-04,0,656668,23333,current,0
L02878,2025-05,0,633335,23333,current,0
L02878,2025-06,0,610002,23333,current,0
L02878,2025-07,0,586669,23333,current,0
L02878,2025-08,0,563336,23333,current,0
L02878,2025-09,0,540003,23333,current,0
L02878,2025-10,0,516670,23333,current,0
L02878,2025-11,0,493337,23333,current,0
L02878,2025-12,0,470004,23333,current,0
L02879,2025-01,0,732500,17500,current,0
L02879,2025-02,0,715000,17500,current,0
L02879,2025-03,0,697500,17500,current,0
L02879,2025-04,0,680000,17500,current,0
L02879,2025-05,0,662500,17500,current,0
L02879,2025-06,0,645000,17500,current,0
L02879,2025-07,0,627500,17500,current,0
L02879,2025-08,0,610000,17500,current,0
L02879,2025-09,0,592500,17500,current,0
L02879,2025-10,0,575000,17500,current,0
L02879,2025-11,0,557500,17500,current,0
L02879,2025-12,0,540000,17500,current,0
L02880,2025-01,0,488333,11667,current,0
L02880,2025-02,3,484669,11667,dpd_1_30,0
L02880,2025-03,0,473002,11667,current,0
L02880,2025-04,0,461335,11667,current,0
L02880,2025-05,0,449668,11667,current,0
L02880,2025-06,0,438001,11667,current,0
L02880,2025-07,0,426334,11667,current,0
L02880,2025-08,7,420896,11667,dpd_1_30,0
L02880,2025-09,50,415475,11667,dpd_31_60,0
L02880,2025-10,87,415471,11667,dpd_61_90,0
L02880,2025-11,67,410473,11667,dpd_61_90,0
L02880,2025-12,143,406602,11667,dpd_90_plus,0
L02881,2025-01,0,732500,17500,current,0
L02881,2025-02,0,715000,17500,current,0
L02881,2025-03,0,697500,17500,current,0
L02881,2025-04,0,680000,17500,current,0
L02881,2025-05,0,662500,17500,current,0
L02881,2025-06,0,645000,17500,current,0
L02881,2025-07,0,627500,17500,current,0
L02881,2025-08,0,610000,17500,current,0
L02881,2025-09,0,592500,17500,current,0
L02881,2025-10,0,575000,17500,current,0
L02881,2025-11,0,557500,17500,current,0
L02881,2025-12,0,540000,17500,current,0
L02882,2025-01,0,484444,15556,current,0
L02882,2025-02,0,468888,15556,current,0
L02882,2025-03,0,453332,15556,current,0
L02882,2025-04,0,437776,15556,current,0
L02882,2025-05,0,422220,15556,current,0
L02882,2025-06,0,406664,15556,current,0
L02882,2025-07,0,391108,15556,current,0
L02882,2025-08,0,375552,15556,current,0
L02882,2025-09,0,359996,15556,current,0
L02882,2025-10,0,344440,15556,current,0
L02882,2025-11,0,328884,15556,current,0
L02882,2025-12,0,313328,15556,current,0
L02883,2025-01,0,293000,7000,current,0
L02883,2025-02,0,286000,7000,current,0
L02883,2025-03,0,279000,7000,current,0
L02883,2025-04,0,272000,7000,current,0
L02883,2025-05,0,265000,7000,current,0
L02883,2025-06,0,258000,7000,current,0
L02883,2025-07,0,251000,7000,current,0
L02883,2025-08,0,244000,7000,current,0
L02883,2025-09,0,237000,7000,current,0
L02883,2025-10,0,230000,7000,current,0
L02883,2025-11,0,223000,7000,current,0
L02883,2025-12,0,216000,7000,current,0
L02884,2025-01,0,195333,4667,current,0
L02884,2025-02,0,190666,4667,current,0
L02884,2025-03,0,185999,4667,current,0
L02884,2025-04,0,181332,4667,current,0
L02884,2025-05,25,179519,4667,dpd_1_30,0
L02884,2025-06,0,174852,4667,current,0
L02884,2025-07,0,170185,4667,current,0
L02884,2025-08,0,165518,4667,current,0
L02884,2025-09,0,160851,4667,current,0
L02884,2025-10,0,156184,4667,current,0
L02884,2025-11,0,151517,4667,current,0
L02884,2025-12,0,146850,4667,current,0
L02885,2025-01,0,976667,23333,current,0
L02885,2025-02,0,953334,23333,current,0
L02885,2025-03,0,930001,23333,current,0
L02885,2025-04,0,906668,23333,current,0
L02885,2025-05,0,883335,23333,current,0
L02885,2025-06,0,860002,23333,current,0
L02885,2025-07,0,836669,23333,current,0
L02885,2025-08,0,813336,23333,current,0
L02885,2025-09,0,790003,23333,current,0
L02885,2025-10,0,766670,23333,current,0
L02885,2025-11,30,762912,23333,dpd_1_30,0
L02885,2025-12,0,739579,23333,current,0
L02886,2025-01,26,295533,14000,dpd_1_30,0
L02886,2025-02,56,291495,14000,dpd_31_60,0
L02886,2025-03,11,289023,14000,dpd_1_30,0
L02886,2025-04,6,287350,14000,dpd_1_30,0
L02886,2025-05,0,273350,14000,current,0
L02886,2025-06,0,259350,14000,current,0
L02886,2025-07,0,245350,14000,current,0
L02886,2025-08,0,231350,14000,current,0
L02886,2025-09,0,217350,14000,current,0
L02886,2025-10,0,203350,14000,current,0
L02886,2025-11,0,189350,14000,current,0
L02886,2025-12,0,175350,14000,current,0
L02887,2025-01,0,476667,23333,current,0
L02887,2025-02,0,453334,23333,current,0
L02887,2025-03,0,430001,23333,current,0
L02887,2025-04,0,406668,23333,current,0
L02887,2025-05,0,383335,23333,current,0
L02887,2025-06,0,360002,23333,current,0
L02887,2025-07,0,336669,23333,current,0
L02887,2025-08,0,313336,23333,current,0
L02887,2025-09,0,290003,23333,current,0
L02887,2025-10,0,266670,23333,current,0
L02887,2025-11,0,243337,23333,current,0
L02887,2025-12,0,220004,23333,current,0
L02888,2025-01,0,195333,4667,current,0
L02888,2025-02,0,190666,4667,current,0
L02888,2025-03,0,185999,4667,current,0
L02888,2025-04,0,181332,4667,current,0
L02888,2025-05,0,176665,4667,current,0
L02888,2025-06,0,171998,4667,current,0
L02888,2025-07,0,167331,4667,current,0
L02888,2025-08,0,162664,4667,current,0
L02888,2025-09,0,157997,4667,current,0
L02888,2025-10,0,153330,4667,current,0
L02888,2025-11,0,148663,4667,current,0
L02888,2025-12,0,143996,4667,current,0
L02889,2025-01,0,953333,46667,current,0
L02889,2025-02,0,906666,46667,current,0
L02889,2025-03,0,859999,46667,current,0
L02889,2025-04,0,813332,46667,current,0
L02889,2025-05,0,766665,46667,current,0
L02889,2025-06,0,719998,46667,current,0
L02889,2025-07,0,673331,46667,current,0
L02889,2025-08,25,658460,46667,dpd_1_30,0
L02889,2025-09,0,611793,46667,current,0
L02889,2025-10,0,565126,46667,current,0
L02889,2025-11,15,550247,46667,dpd_1_30,0
L02889,2025-12,31,528551,46667,dpd_31_60,0
L02890,2025-01,0,726667,23333,current,0
L02890,2025-02,0,703334,23333,current,0
L02890,2025-03,0,680001,23333,current,0
L02890,2025-04,0,656668,23333,current,0
L02890,2025-05,0,633335,23333,current,0
L02890,2025-06,0,610002,23333,current,0
L02890,2025-07,0,586669,23333,current,0
L02890,2025-08,0,563336,23333,current,0
L02890,2025-09,2,555907,23333,dpd_1_30,0
L02890,2025-10,0,532574,23333,current,0
L02890,2025-11,0,509241,23333,current,0
L02890,2025-12,14,507567,23333,dpd_1_30,0
L02891,2025-01,0,680000,70000,current,0
L02891,2025-02,0,610000,70000,current,0
L02891,2025-03,0,540000,70000,current,0
L02891,2025-04,0,470000,70000,current,0
L02891,2025-05,0,400000,70000,current,0
L02891,2025-06,0,330000,70000,current,0
L02891,2025-07,0,260000,70000,current,0
L02891,2025-08,0,190000,70000,current,0
L02891,2025-09,0,120000,70000,current,0
L02891,2025-10,0,50000,70000,current,0
L02891,2025-11,0,0,70000,current,0
L02891,2025-12,0,0,70000,current,0
L02892,2025-01,0,193778,6222,current,0
L02892,2025-02,0,187556,6222,current,0
L02892,2025-03,0,181334,6222,current,0
L02892,2025-04,0,175112,6222,current,0
L02892,2025-05,0,168890,6222,current,0
L02892,2025-06,0,162668,6222,current,0
L02892,2025-07,0,156446,6222,current,0
L02892,2025-08,0,150224,6222,current,0
L02892,2025-09,0,144002,6222,current,0
L02892,2025-10,0,137780,6222,current,0
L02892,2025-11,0,131558,6222,current,0
L02892,2025-12,0,125336,6222,current,0
L02893,2025-01,0,726667,23333,current,0
L02893,2025-02,0,703334,23333,current,0
L02893,2025-03,0,680001,23333,current,0
L02893,2025-04,0,656668,23333,current,0
L02893,2025-05,0,633335,23333,current,0
L02893,2025-06,0,610002,23333,current,0
L02893,2025-07,0,586669,23333,current,0
L02893,2025-08,0,563336,23333,current,0
L02893,2025-09,0,540003,23333,current,0
L02893,2025-10,0,516670,23333,current,0
L02893,2025-11,0,493337,23333,current,0
L02893,2025-12,0,470004,23333,current,0
L02894,2025-01,0,47667,2333,current,0
L02894,2025-02,0,45334,2333,current,0
L02894,2025-03,0,43001,2333,current,0
L02894,2025-04,0,40668,2333,current,0
L02894,2025-05,0,38335,2333,current,0
L02894,2025-06,0,36002,2333,current,0
L02894,2025-07,8,35554,2333,dpd_1_30,0
L02894,2025-08,19,35283,2333,dpd_1_30,0
L02894,2025-09,0,32950,2333,current,0
L02894,2025-10,0,30617,2333,current,0
L02894,2025-11,16,29924,2333,dpd_1_30,0
L02894,2025-12,51,29270,2333,dpd_31_60,0
L02895,2025-01,0,45333,4667,current,0
L02895,2025-02,0,40666,4667,current,0
L02895,2025-03,0,35999,4667,current,0
L02895,2025-04,16,34269,4667,dpd_1_30,0
L02895,2025-05,0,29602,4667,current,0
L02895,2025-06,29,27748,4667,dpd_1_30,0
L02895,2025-07,24,25884,4667,dpd_1_30,0
L02895,2025-08,0,21217,4667,current,0
L02895,2025-09,11,20933,4667,dpd_1_30,0
L02895,2025-10,45,20599,4667,dpd_31_60,0
L02895,2025-11,57,20431,4667,dpd_31_60,0
L02895,2025-12,72,18599,4667,dpd_61_90,0
L02896,2025-01,0,976667,23333,current,0
L02896,2025-02,0,953334,23333,current,0
L02896,2025-03,0,930001,23333,current,0
L02896,2025-04,0,906668,23333,current,0
L02896,2025-05,0,883335,23333,current,0
L02896,2025-06,0,860002,23333,current,0
L02896,2025-07,0,836669,23333,current,0
L02896,2025-08,0,813336,23333,current,0
L02896,2025-09,0,790003,23333,current,0
L02896,2025-10,0,766670,23333,current,0
L02896,2025-11,0,743337,23333,current,0
L02896,2025-12,0,720004,23333,current,0
L02897,2025-01,0,97667,2333,current,0
L02897,2025-02,0,95334,2333,current,0
L02897,2025-03,1,94453,2333,dpd_1_30,0
L02897,2025-04,58,93603,2333,dpd_31_60,0
L02897,2025-05,78,92498,2333,dpd_61_90,0
L02897,2025-06,40,91950,2333,dpd_31_60,0
L02897,2025-07,84,91203,2333,dpd_61_90,0
L02897,2025-08,67,90322,2333,dpd_61_90,0
L02897,2025-09,142,89532,2333,dpd_90_plus,0
L02897,2025-10,154,88823,2333,dpd_90_plus,0
L02897,2025-11,999,88823,2333,charged_off,0
L02897,2025-12,999,88823,2333,charged_off,29986
L02898,2025-01,0,48444,1556,current,0
L02898,2025-02,0,46888,1556,current,0
L02898,2025-03,0,45332,1556,current,0
L02898,2025-04,0,43776,1556,current,0
L02898,2025-05,0,42220,1556,current,0
L02898,2025-06,0,40664,1556,current,0
L02898,2025-07,0,39108,1556,current,0
L02898,2025-08,0,37552,1556,current,0
L02898,2025-09,0,35996,1556,current,0
L02898,2025-10,0,34440,1556,current,0
L02898,2025-11,0,32884,1556,current,0
L02898,2025-12,0,31328,1556,current,0
L02899,2025-01,0,286000,14000,current,0
L02899,2025-02,0,272000,14000,current,0
L02899,2025-03,0,258000,14000,current,0
L02899,2025-04,0,244000,14000,current,0
L02899,2025-05,0,230000,14000,current,0
L02899,2025-06,0,216000,14000,current,0
L02899,2025-07,0,202000,14000,current,0
L02899,2025-08,0,188000,14000,current,0
L02899,2025-09,0,174000,14000,current,0
L02899,2025-10,0,160000,14000,current,0
L02899,2025-11,0,146000,14000,current,0
L02899,2025-12,0,132000,14000,current,0
L02900,2025-01,0,484444,15556,current,0
L02900,2025-02,0,468888,15556,current,0
L02900,2025-03,0,453332,15556,current,0
L02900,2025-04,0,437776,15556,current,0
L02900,2025-05,0,422220,15556,current,0
L02900,2025-06,0,406664,15556,current,0
L02900,2025-07,0,391108,15556,current,0
L02900,2025-08,0,375552,15556,current,0
L02900,2025-09,0,359996,15556,current,0
L02900,2025-10,0,344440,15556,current,0
L02900,2025-11,0,328884,15556,current,0
L02900,2025-12,0,313328,15556,current,0
L02901,2025-01,0,293000,7000,current,0
L02901,2025-02,5,292026,7000,dpd_1_30,0
L02901,2025-03,56,291458,7000,dpd_31_60,0
L02901,2025-04,86,288612,7000,dpd_61_90,0
L02901,2025-05,119,285351,7000,dpd_90_plus,0
L02901,2025-06,79,282855,7000,dpd_61_90,0
L02901,2025-07,123,281504,7000,dpd_90_plus,0
L02901,2025-08,132,280271,7000,dpd_90_plus,0
L02901,2025-09,999,280271,7000,charged_off,0
L02901,2025-10,999,280271,7000,charged_off,60408
L02901,2025-11,999,280271,7000,charged_off,0
L02901,2025-12,999,280271,7000,charged_off,0
L02902,2025-01,0,181333,18667,current,0
L02902,2025-02,0,162666,18667,current,0
L02902,2025-03,0,143999,18667,current,0
L02902,2025-04,0,125332,18667,current,0
L02902,2025-05,0,106665,18667,current,0
L02902,2025-06,0,87998,18667,current,0
L02902,2025-07,0,69331,18667,current,0
L02902,2025-08,0,50664,18667,current,0
L02902,2025-09,0,31997,18667,current,0
L02902,2025-10,0,13330,18667,current,0
L02902,2025-11,0,0,18667,current,0
L02902,2025-12,0,0,18667,current,0
L02903,2025-01,0,96889,3111,current,0
L02903,2025-02,0,93778,3111,current,0
L02903,2025-03,0,90667,3111,current,0
L02903,2025-04,23,90019,3111,dpd_1_30,0
L02903,2025-05,0,86908,3111,current,0
L02903,2025-06,0,83797,3111,current,0
L02903,2025-07,0,80686,3111,current,0
L02903,2025-08,0,77575,3111,current,0
L02903,2025-09,0,74464,3111,current,0
L02903,2025-10,0,71353,3111,current,0
L02903,2025-11,0,68242,3111,current,0
L02903,2025-12,0,65131,3111,current,0
L02904,2025-01,0,272000,28000,current,0
L02904,2025-02,0,244000,28000,current,0
L02904,2025-03,0,216000,28000,current,0
L02904,2025-04,0,188000,28000,current,0
L02904,2025-05,0,160000,28000,current,0
L02904,2025-06,0,132000,28000,current,0
L02904,2025-07,0,104000,28000,current,0
L02904,2025-08,0,76000,28000,current,0
L02904,2025-09,0,48000,28000,current,0
L02904,2025-10,0,20000,28000,current,0
L02904,2025-11,0,0,28000,current,0
L02904,2025-12,0,0,28000,current,0
L02905,2025-01,0,146500,3500,current,0
L02905,2025-02,0,143000,3500,current,0
L02905,2025-03,0,139500,3500,current,0
L02905,2025-04,0,136000,3500,current,0
L02905,2025-05,0,132500,3500,current,0
L02905,2025-06,0,129000,3500,current,0
L02905,2025-07,0,125500,3500,current,0
L02905,2025-08,0,122000,3500,current,0
L02905,2025-09,5,121452,3500,dpd_1_30,0
L02905,2025-10,33,120765,3500,dpd_31_60,0
L02905,2025-11,0,117265,3500,current,0
L02905,2025-12,0,113765,3500,current,0
L02906,2025-01,0,136000,14000,current,0
L02906,2025-02,0,122000,14000,current,0
